COD_USU;SEX_USU;FEC_NAC_USU;EDAD_USU;GRU_ET;PAI_USU;TIE_DIS;LEN_MAT;AUT_IDE_ET;NOM_CEN;FEC_ING;PER_ING;TIP_SEG_SAL;EST_ACT;FEC_EGR;MOT_EGR
13200273;1;2016-07-24;8;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2019-07-11;2;SIS;1;NO APLICA;NO APLICA
13200279;2;2019-10-07;5;2;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2024-07-08;2;SIS;2;2025-01-02;1
13200279;2;2017-04-15;7;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2019-12-03;2;SIS;2;2025-01-02;1
13200279;1;2011-04-27;13;4;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2019-12-03;2;SIS;2;2025-01-02;1
13200282;2;2020-10-24;4;2;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2024-02-08;2;SIS;2;2025-01-13;8
13200282;2;2016-03-18;8;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2020-01-13;2;SIS;2;2025-01-13;8
13200287;1;2013-07-16;11;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2020-01-13;2;SIS;1;NO APLICA;NO APLICA
13200287;2;2020-12-11;4;2;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2025-01-14;2;SIS;1;NO APLICA;NO APLICA
13200292;2;2008-06-14;16;4;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2020-01-29;3;SIS;2;2025-01-13;1
13200292;1;2011-05-27;13;4;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2022-03-11;2;SIS;2;2025-01-13;1
13200292;2;2013-01-06;12;4;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2022-03-11;2;SIS;1;NO APLICA;NO APLICA
13200292;1;2019-01-22;6;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2020-01-29;2;SIS;1;NO APLICA;NO APLICA
13200312;1;2017-04-14;7;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2020-02-09;2;SIS;1;NO APLICA;NO APLICA
13200314;2;2018-05-14;6;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2020-12-15;2;SIS;2;2025-01-14;1
13200315;1;2019-12-22;5;2;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2023-03-28;2;SIS;1;NO APLICA;NO APLICA
13200315;1;2018-09-04;6;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2022-04-21;2;SIS;1;NO APLICA;NO APLICA
13200315;1;2011-01-20;14;4;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2021-11-18;2;SIS;1;NO APLICA;NO APLICA
13200347;2;2017-03-26;7;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2021-02-18;3;SIS;1;NO APLICA;NO APLICA
13200364;2;2014-07-16;10;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2018-04-16;2;SIS;2;2025-01-13;8
13200382;1;2017-08-31;7;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2021-10-14;2;SIS;2;2025-01-17;1
13200382;1;2015-12-17;9;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2021-10-14;2;SIS;2;2025-01-17;1
13200382;1;2012-02-11;12;4;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2021-10-14;2;SIS;2;2025-01-17;1
13200382;1;2013-04-04;11;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2021-11-10;2;SIS;2;2025-01-17;1
13200383;2;2015-09-29;9;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2021-10-15;2;SIS;2;2025-01-02;8
13200383;1;2017-09-05;7;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2021-10-15;2;SIS;2;2025-01-02;8
13200388;1;2019-01-09;6;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2021-11-10;2;SIS;1;NO APLICA;NO APLICA
13200391;1;2017-12-14;7;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2021-11-24;3;SIS;1;NO APLICA;NO APLICA
13200391;2;2021-04-14;3;2;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2025-01-15;2;SIS;1;NO APLICA;NO APLICA
13200395;2;2018-06-11;6;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2024-01-18;2;SIS;1;NO APLICA;NO APLICA
13200395;1;2020-02-23;4;2;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2024-01-18;2;SIS;1;NO APLICA;NO APLICA
13200398;1;2018-07-18;6;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2023-02-18;2;SIS;1;NO APLICA;NO APLICA
13200401;2;2014-10-11;10;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2022-02-24;2;SIS;2;2025-01-13;1
13200417;1;2017-12-06;7;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2023-01-12;2;SIS;1;NO APLICA;NO APLICA
13200425;1;2018-02-18;6;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2023-01-20;2;SIS;2;2025-01-02;8
13200448;2;2015-10-26;9;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2023-07-19;2;SIS;2;2025-01-15;8
13200448;2;2018-03-17;6;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2023-07-19;2;SIS;1;NO APLICA;NO APLICA
13200465;2;2020-04-10;4;2;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2023-10-26;1;ESSALUD;1;NO APLICA;NO APLICA
13200464;1;2014-08-26;10;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2023-10-25;2;SIS;1;NO APLICA;NO APLICA
13200470;2;2014-07-11;10;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2023-11-20;2;SIS;1;NO APLICA;NO APLICA
13200475;1;2013-11-30;11;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2023-12-27;2;SIS;1;NO APLICA;NO APLICA
13200478;1;2019-09-10;5;2;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2024-01-04;2;ESSALUD;1;NO APLICA;NO APLICA
13200483;2;2018-10-31;6;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2024-01-11;1;ESSALUD;1;NO APLICA;NO APLICA
13200489;2;2017-07-31;7;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2024-01-17;3;SIS;1;NO APLICA;NO APLICA
13200491;1;2016-06-06;8;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2024-01-18;2;SIS;1;NO APLICA;NO APLICA
13200492;2;2014-06-02;10;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2024-01-23;1;SIS;2;2025-01-27;1
13200502;1;2016-04-03;8;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2024-02-28;1;SIS;1;NO APLICA;NO APLICA
13200503;2;2014-05-03;10;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2024-03-04;1;ESSALUD;2;2025-01-14;8
13200504;2;2020-02-04;4;2;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2024-03-06;1;SIS;2;2025-01-02;1
13200506;1;2015-06-11;9;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2024-03-11;1;SIS;1;NO APLICA;NO APLICA
13200508;2;2020-11-19;4;2;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2024-03-18;1;SIS;2;2025-01-28;1
13200509;2;2019-06-09;5;2;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2024-04-05;1;SIS;2;2025-01-02;8
13200516;2;2020-12-21;4;2;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2024-08-21;1;SIS;2;2025-01-02;8
13200518;1;2021-09-16;3;2;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2024-10-14;1;SIS;1;NO APLICA;NO APLICA
13200521;2;2019-03-14;5;2;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2024-11-11;1;ESSALUD;2;2025-01-02;1
13200522;2;2014-06-20;10;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2024-11-14;1;SIS;2;2025-01-03;1
13200522;1;2020-10-27;4;2;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2024-11-14;1;SIS;2;2025-01-04;1
13200523;2;2018-10-18;6;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2024-12-02;1;SIS;1;NO APLICA;NO APLICA
13200524;1;2021-10-21;3;2;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2025-01-13;1;SIS;1;NO APLICA;NO APLICA
13200525;1;2018-02-09;6;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2025-01-14;1;SIS;1;NO APLICA;NO APLICA
13200526;1;2007-06-16;17;4;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2025-01-16;1;ESSALUD;1;NO APLICA;NO APLICA
13200527;1;2016-03-06;8;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2025-01-16;1;SIS;1;NO APLICA;NO APLICA
13200527;1;2014-01-02;11;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2025-01-16;1;SIS;1;NO APLICA;NO APLICA
13200528;2;2015-11-30;9;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2025-01-20;1;SIS;1;NO APLICA;NO APLICA
13200528;1;2013-01-27;12;4;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2025-01-20;1;SIS;1;NO APLICA;NO APLICA
13200529;1;2015-06-29;9;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2025-01-20;1;ESSALUD;1;NO APLICA;NO APLICA
13200529;1;2021-03-13;3;2;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2025-01-20;1;ESSALUD;1;NO APLICA;NO APLICA
13200530;1;2017-11-12;7;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2025-01-21;1;ESSALUD;1;NO APLICA;NO APLICA
13200531;1;2021-05-26;3;2;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2025-01-21;1;ESSALUD;1;NO APLICA;NO APLICA
13200532;2;2020-04-24;4;2;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2025-01-23;1;SIS;1;NO APLICA;NO APLICA
13200533;2;2017-07-20;7;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2025-01-24;1;ESSALUD;1;NO APLICA;NO APLICA
13200534;2;2017-01-31;8;3;PERÚ;3;10;1;CEDIF CASTROVIRREYNA;2025-01-22;1;ESSALUD;1;NO APLICA;NO APLICA
121200125;1;2015-06-12;9;3;PERÚ ;3;10;7;CEDIF TAMBOPATA;2023-06-01;1;SIS;1;NO APLICA;NO APLICA
121200135;1;2017-06-25;7;3;PERÚ ;3;10;7;CEDIF TAMBOPATA;2023-08-01;1;SIS;2;2025-01-01;2
121200135;1;2021-01-22;4;2;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-12-02;1;SIS;2;2025-01-01;2
121200141;2;2016-07-11;8;3;PERÚ ;3;10;7;CEDIF TAMBOPATA;2023-12-01;1;SIS;2;2025-01-01;2
121200142;2;2013-01-03;12;4;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-01-03;1;SIS;1;NO APLICA;NO APLICA
121200142;1;2017-12-12;7;3;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-01-03;1;SIS;1;NO APLICA;NO APLICA
121200142;1;2019-06-21;5;2;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-01-03;1;SIS;1;NO APLICA;NO APLICA
121200143;1;2019-05-06;5;2;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-01-03;3;ESSALUD;1;NO APLICA;NO APLICA
121200143;2;2020-12-14;4;2;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-01-03;3;ESSALUD;1;NO APLICA;NO APLICA
121200145;2;2018-07-28;6;3;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-02-01;3;SIS;1;NO APLICA;NO APLICA
121200145;1;2008-10-29;16;4;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-03-01;1;SIS;1;NO APLICA;NO APLICA
121200150;2;2018-01-02;7;3;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-03-01;1;SIS;1;NO APLICA;NO APLICA
121200152;2;2012-01-17;13;4;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-04-01;1;SIS;1;NO APLICA;NO APLICA
121200152;2;2010-05-23;14;4;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-09-02;1;SIS;1;NO APLICA;NO APLICA
121200154;1;2015-09-13;9;3;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-04-01;1;SIS;1;NO APLICA;NO APLICA
121200158;1;2012-08-11;12;4;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-06-03;1;SIS;1;NO APLICA;NO APLICA
121200158;2;2016-01-02;9;3;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-06-03;1;SIS;1;NO APLICA;NO APLICA
121200158;2;2018-05-30;6;3;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-06-03;1;SIS;1;NO APLICA;NO APLICA
121200159;1;2015-10-12;9;3;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-06-03;1;SIS;1;NO APLICA;NO APLICA
121200159;1;2011-09-18;13;4;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-06-03;1;SIS;1;NO APLICA;NO APLICA
121200160;2;2018-06-19;6;3;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-07-01;1;SIS;1;NO APLICA;NO APLICA
121200162;2;2019-07-18;5;2;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-08-01;1;SIS;1;NO APLICA;NO APLICA
121200162;2;2013-12-10;11;3;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-08-01;1;SIS;1;NO APLICA;NO APLICA
121200163;2;2020-02-14;4;2;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-08-01;1;SIS;1;NO APLICA;NO APLICA
121200165;1;2008-04-07;16;4;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-09-02;1;SIS;1;NO APLICA;NO APLICA
121200165;1;2010-02-18;14;4;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-09-02;1;SIS;1;NO APLICA;NO APLICA
121200165;1;2015-01-22;10;3;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-09-02;1;SIS;1;NO APLICA;NO APLICA
121200167;1;2019-05-26;5;2;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-11-01;1;SIS;1;NO APLICA;NO APLICA
121200168;1;2011-10-15;13;4;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-11-01;1;ESSALUD;1;NO APLICA;NO APLICA
121200168;2;2014-07-07;10;3;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-11-01;1;ESSALUD;1;NO APLICA;NO APLICA
121200168;1;2020-08-19;4;2;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-11-01;1;ESSALUD;1;NO APLICA;NO APLICA
121200169;1;2011-01-09;14;4;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-11-01;1;SIS;1;NO APLICA;NO APLICA
121200170;1;2009-11-22;15;4;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-11-01;1;SIS;1;NO APLICA;NO APLICA
121200170;2;2013-08-18;11;3;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-11-01;1;SIS;1;NO APLICA;NO APLICA
121200170;1;2019-06-22;5;2;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-11-01;1;SIS;1;NO APLICA;NO APLICA
121200171;2;2017-02-02;7;3;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-11-01;1;SIS;1;NO APLICA;NO APLICA
121200172;1;2015-06-27;9;3;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-11-01;1;SIS;1;NO APLICA;NO APLICA
121200172;1;2016-12-10;8;3;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-11-01;1;SIS;1;NO APLICA;NO APLICA
121200173;1;2015-09-10;9;3;PERÚ ;1;10;7;CEDIF TAMBOPATA;2024-11-01;1;SIS;1;NO APLICA;NO APLICA
121200174;2;2015-06-04;9;3;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-12-02;1;SIS;1;NO APLICA;NO APLICA
121200175;2;2014-01-25;11;3;PERÚ ;1;10;7;CEDIF TAMBOPATA;2024-12-02;1;SIS;1;NO APLICA;NO APLICA
121200176;1;2009-09-17;15;4;PERÚ ;3;10;7;CEDIF TAMBOPATA;2024-12-02;1;SIS;1;NO APLICA;NO APLICA
121200177;2;2015-11-11;9;3;PERÚ ;3;10;7;CEDIF TAMBOPATA;2025-01-01;1;SIS;1;NO APLICA;NO APLICA
121200178;1;2009-04-06;15;4;PERÚ ;3;10;7;CEDIF TAMBOPATA;2025-01-01;1;SIS;1;NO APLICA;NO APLICA
121200178;1;2015-02-16;9;3;PERÚ ;3;10;7;CEDIF TAMBOPATA;2025-01-01;1;SIS;1;NO APLICA;NO APLICA
121200412;2;2007-12-05;17;4;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2020-02-03;1;ESSALUD;1;NO APLICA;NO APLICA
121200442;1;2019-08-30;5;2;PERÚ;2;10;7;CEDIF MAGDALENA ROBLES CANALES;2022-04-12;3;SIS;1;NO APLICA;NO APLICA
121200442;1;2021-03-25;3;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2022-12-05;3;SIS;1;NO APLICA;NO APLICA
121200443;1;2019-11-21;5;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2022-04-18;1;SIS;2;2025-01-20;1
121200446;1;2019-05-11;5;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2021-02-15;1;SIS;2;2025-01-07;1
121200452;1;2020-01-03;5;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2022-05-10;3;SIS;1;NO APLICA;NO APLICA
121200453;1;2020-08-26;4;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2022-05-17;3;SIS;1;NO APLICA;NO APLICA
121200458;2;2017-12-04;7;3;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2022-05-23;3;SIS;2;2025-01-10;1
121200458;2;2008-12-21;16;4;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2022-06-23;3;SIS;2;2025-01-10;1
121200501;1;2020-07-08;4;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-01-17;1;SIS;2;2025-01-06;1
121200502;2;2021-03-19;3;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-01-11;3;SIS;2;2025-01-10;1
121200504;1;2020-05-19;4;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-01-10;1;SIS;1;NO APLICA;NO APLICA
121200506;2;2019-05-03;5;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-01-16;1;SIS;2;2025-01-20;2
121200506;2;2015-07-22;9;3;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-01-16;1;SIS;1;NO APLICA;NO APLICA
121200506;1;2015-07-22;9;3;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-01-16;1;SIS;1;NO APLICA;NO APLICA
121200506;2;2013-07-27;11;3;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-01-16;1;SIS;1;NO APLICA;NO APLICA
121200507;2;2019-06-27;5;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-01-09;1;ESSALUD;1;NO APLICA;NO APLICA
121200507;1;2015-07-31;9;3;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-01-09;1;ESSALUD;1;NO APLICA;NO APLICA
121200511;1;2019-11-09;5;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-01-04;1;SIS;1;NO APLICA;NO APLICA
121200535;2;2020-09-29;4;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-03-20;1;SIS;2;2025-01-10;1
121200546;1;2018-10-09;6;3;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-03-17;1;SIS;1;NO APLICA;NO APLICA
121200546;1;2020-09-19;4;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-03-17;1;SIS;1;NO APLICA;NO APLICA
121200547;1;2020-11-20;4;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-03-20;1;SIS;2;2025-01-10;1
121200562;1;2019-05-22;5;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-06-20;1;SIS;1;NO APLICA;NO APLICA
121200562;1;2011-03-17;13;4;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-06-20;1;SIS;1;NO APLICA;NO APLICA
121200565;2;2015-10-24;9;3;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-07-03;3;SIS;2;2025-01-10;1
121200569;2;2021-10-10;3;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-09-04;3;SIS;1;NO APLICA;NO APLICA
121200587;2;2022-05-07;2;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-12-18;3;SIS;1;NO APLICA;NO APLICA
121200587;1;2021-03-21;3;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-12-18;3;SIS;1;NO APLICA;NO APLICA
121200587;1;2012-08-02;12;4;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-12-18;3;SIS;1;NO APLICA;NO APLICA
121200588;1;2022-03-17;2;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-12-18;4;SIS;1;NO APLICA;NO APLICA
121200588;1;2020-05-11;4;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2023-12-18;4;SIS;1;NO APLICA;NO APLICA
121200590;1;2021-09-13;3;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-01-22;1;SIS;1;NO APLICA;NO APLICA
121200590;2;2015-02-12;9;3;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-01-22;1;SIS;1;NO APLICA;NO APLICA
121200593;2;2021-12-27;3;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-01-22;1;SIS;1;NO APLICA;NO APLICA
121200593;2;2012-01-16;13;4;VENEZUELA;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-01-22;1;SIS;1;NO APLICA;NO APLICA
121200594;2;2021-07-24;3;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-01-16;3;SIS;2;2025-01-17;8
121200594;1;2016-12-02;8;3;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-01-16;3;SIS;2;2025-01-17;8
121200595;1;2021-07-19;3;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-01-10;3;SIS;1;NO APLICA;NO APLICA
121200595;1;2014-08-28;10;3;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-01-10;3;SIS;1;NO APLICA;NO APLICA
121200595;2;2011-06-17;13;4;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-01-10;3;SIS;1;NO APLICA;NO APLICA
121200558;2;2008-07-03;16;4;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-01-03;6;SIS;1;NO APLICA;NO APLICA
121200608;2;2021-11-25;3;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-01-23;3;SIS;1;NO APLICA;NO APLICA
121200609;2;2019-05-22;5;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-01-22;3;SIS;1;NO APLICA;NO APLICA
121200609;1;2021-12-07;3;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-01-22;3;SIS;1;NO APLICA;NO APLICA
121200613;1;2016-04-02;8;3;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-01-10;1;SIS;2;2025-01-07;1
121200614;1;2020-04-20;4;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-01-03;6;SIS;1;NO APLICA;NO APLICA
121200615;1;2021-03-25;3;2;COLOMBIA;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-01-23;3;SIS;1;NO APLICA;NO APLICA
121200571;2;2012-04-01;12;4;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-01-08;1;ESSALUD;1;NO APLICA;NO APLICA
121200571;2;2020-04-12;4;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-01-08;1;SIS;1;NO APLICA;NO APLICA
121200475;1;2020-01-15;5;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-01-18;3;SIS;1;NO APLICA;NO APLICA
121200619;1;2021-09-03;3;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-02-01;3;ESSALUD;1;NO APLICA;NO APLICA
121200620;1;2022-01-29;3;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-02-11;1;SIS;1;NO APLICA;NO APLICA
121200620;2;2018-04-30;6;3;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-02-11;1;SIS;1;NO APLICA;NO APLICA
121200620;2;2015-05-13;9;3;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-02-11;1;SIS;1;NO APLICA;NO APLICA
121200620;2;2013-09-20;11;3;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-02-11;1;SIS;1;NO APLICA;NO APLICA
121200624;2;2018-04-11;6;3;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-02-10;3;SIS;1;NO APLICA;NO APLICA
121200624;2;2015-03-23;9;3;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-02-10;3;SIS;1;NO APLICA;NO APLICA
121200566;1;2020-05-18;4;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-02-12;3;SIS;2;2025-01-10;1
121200629;1;2021-10-07;3;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-03-13;3;SIS;2;2025-01-08;8
121200630;2;2020-11-02;4;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-03-07;1;SIS;1;NO APLICA;NO APLICA
121200630;1;2011-06-16;13;4;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-03-07;1;SIS;1;NO APLICA;NO APLICA
121200630;2;2015-07-15;9;3;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-03-07;1;SIS;1;NO APLICA;NO APLICA
121200631;2;2020-07-24;4;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-03-20;1;SIS;1;NO APLICA;NO APLICA
121200631;1;2009-11-28;15;4;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-03-20;1;SIS;1;NO APLICA;NO APLICA
121200632;1;2020-10-17;4;2;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-03-13;6;SIS;2;2025-01-10;1
121200633;2;2018-07-25;6;3;PERÚ;3;10;7;CEDIF MAGDALENA ROBLES CANALES;2024-03-18;3;SIS;1;NO APLICA;NO APLICA
